SRA run,Habitat,AvgSpotLen,Bioproject,Instrument,Country,Continent,Geographic coordinates,Latitude,Longitude
SRR6960539,Peatlands,302,PRJNA443724,Illumina HiSeq 2500,Sweden,Europe,68.3500 N 19.0500 E,68.35,19.05
SRR6962291,Peatlands,302,PRJNA443725,Illumina HiSeq 2500,Sweden,Europe,68.3500 N 19.0500 E,68.35,19.05
SRR6960546,Peatlands,302,PRJNA443726,Illumina HiSeq 2500,Sweden,Europe,68.3500 N 19.0500 E,68.35,19.05
SRR8475546,Peatlands,302,PRJNA502763,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8475545,Peatlands,302,PRJNA502764,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8475547,Peatlands,302,PRJNA502765,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8475544,Peatlands,302,PRJNA502766,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8475549,Peatlands,302,PRJNA502767,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8475571,Peatlands,302,PRJNA502768,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8475548,Peatlands,302,PRJNA502769,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8475614,Peatlands,302,PRJNA502770,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8475651,Peatlands,302,PRJNA502771,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8475652,Peatlands,302,PRJNA502772,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8475653,Peatlands,302,PRJNA502773,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8475662,Peatlands,302,PRJNA502774,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8476209,Peatlands,302,PRJNA502775,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8476221,Peatlands,302,PRJNA502776,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8476227,Peatlands,302,PRJNA502777,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8553822,Peatlands,302,PRJNA518330,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8553821,Peatlands,302,PRJNA518331,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8553823,Peatlands,302,PRJNA518332,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8553829,Peatlands,302,PRJNA518333,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8553828,Peatlands,302,PRJNA518334,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8553832,Peatlands,302,PRJNA518335,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8553831,Peatlands,302,PRJNA518336,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8553830,Peatlands,302,PRJNA518337,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8553834,Peatlands,302,PRJNA518338,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8553843,Peatlands,302,PRJNA518339,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8553849,Peatlands,302,PRJNA518342,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8553851,Peatlands,302,PRJNA518343,Illumina NovaSeq 6000,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR8553858,Peatlands,302,PRJNA518345,Illumina NovaSeq 6000,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR8553952,Peatlands,302,PRJNA518349,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8553977,Peatlands,302,PRJNA518351,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8554006,Peatlands,302,PRJNA518353,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8554049,Peatlands,302,PRJNA518354,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8554043,Peatlands,302,PRJNA518355,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8554046,Peatlands,302,PRJNA518356,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8554042,Peatlands,302,PRJNA518357,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554074,Peatlands,302,PRJNA518358,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554076,Peatlands,302,PRJNA518359,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554078,Peatlands,302,PRJNA518360,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554077,Peatlands,302,PRJNA518361,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554079,Peatlands,302,PRJNA518362,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554080,Peatlands,302,PRJNA518363,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554879,Peatlands,302,PRJNA518381,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554881,Peatlands,302,PRJNA518383,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554880,Peatlands,302,PRJNA518384,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554886,Peatlands,302,PRJNA518386,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554887,Peatlands,302,PRJNA518387,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554885,Peatlands,302,PRJNA518388,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554891,Peatlands,302,PRJNA518390,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554889,Peatlands,302,PRJNA518391,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8554890,Peatlands,302,PRJNA518392,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8554892,Peatlands,302,PRJNA518393,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8554897,Peatlands,302,PRJNA518394,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8554894,Peatlands,302,PRJNA518395,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8554899,Peatlands,302,PRJNA518496,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8554905,Peatlands,302,PRJNA518497,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8554904,Peatlands,302,PRJNA518498,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8555042,Peatlands,302,PRJNA518499,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8555051,Peatlands,302,PRJNA518500,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8555128,Peatlands,302,PRJNA518501,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8555127,Peatlands,302,PRJNA518502,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8555123,Peatlands,302,PRJNA518503,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8555068,Peatlands,302,PRJNA518504,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8555072,Peatlands,302,PRJNA518506,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555044,Peatlands,302,PRJNA518507,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555071,Peatlands,302,PRJNA518508,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555679,Peatlands,302,PRJNA518509,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555677,Peatlands,302,PRJNA518510,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555681,Peatlands,302,PRJNA518511,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555691,Peatlands,302,PRJNA518512,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555683,Peatlands,302,PRJNA518513,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555684,Peatlands,302,PRJNA518514,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555682,Peatlands,302,PRJNA518515,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555678,Peatlands,302,PRJNA518516,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555680,Peatlands,302,PRJNA518517,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555692,Peatlands,302,PRJNA518518,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555696,Peatlands,302,PRJNA518519,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555697,Peatlands,302,PRJNA518520,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555694,Peatlands,302,PRJNA518521,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555698,Peatlands,302,PRJNA518522,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555695,Peatlands,302,PRJNA518523,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8555699,Peatlands,302,PRJNA518524,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR8556220,Peatlands,302,PRJNA518542,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8556253,Peatlands,302,PRJNA518543,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8556258,Peatlands,302,PRJNA518544,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR8556252,Peatlands,302,PRJNA518545,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9020978,Peatlands,302,PRJNA539550,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9020979,Peatlands,302,PRJNA539550,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021073,Peatlands,302,PRJNA539551,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021064,Peatlands,302,PRJNA539552,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9020977,Peatlands,302,PRJNA539553,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9020976,Peatlands,302,PRJNA539554,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9021057,Peatlands,302,PRJNA539555,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9020972,Peatlands,302,PRJNA539556,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9021102,Peatlands,302,PRJNA539560,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021105,Peatlands,302,PRJNA539561,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021104,Peatlands,302,PRJNA539561,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021103,Peatlands,302,PRJNA539562,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021112,Peatlands,302,PRJNA539563,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021116,Peatlands,302,PRJNA539565,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021117,Peatlands,302,PRJNA539566,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021113,Peatlands,302,PRJNA539567,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021115,Peatlands,302,PRJNA539568,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021166,Peatlands,302,PRJNA539569,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9021244,Peatlands,302,PRJNA539570,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9021245,Peatlands,302,PRJNA539571,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9021243,Peatlands,302,PRJNA539572,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9021249,Peatlands,302,PRJNA539573,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9021247,Peatlands,302,PRJNA539574,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9021246,Peatlands,302,PRJNA539575,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9021270,Peatlands,302,PRJNA539576,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9021248,Peatlands,302,PRJNA539577,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9023237,Peatlands,302,PRJNA539579,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9023238,Peatlands,302,PRJNA539579,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR9648400,Peatlands,302,PRJNA539581,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR9023608,Peatlands,302,PRJNA539582,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR16963053,Peatlands,300,PRJNA610704,Illumina HiSeq 2500,Russia,Europe,59.949139 N 41.283167 E,59.949139,41.283167
SRR16963054,Peatlands,300,PRJNA610704,Illumina HiSeq 2500,Russia,Europe,59.949139 N 41.283167 E,59.949139,41.283167
SRR11846591,Peatlands,302,PRJNA617210,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11846590,Peatlands,302,PRJNA617211,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11846667,Peatlands,302,PRJNA618049,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11846589,Peatlands,302,PRJNA618050,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11846743,Peatlands,302,PRJNA618051,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11846745,Peatlands,302,PRJNA618052,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11846747,Peatlands,302,PRJNA618054,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11846744,Peatlands,302,PRJNA618055,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11846816,Peatlands,302,PRJNA618057,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11846865,Peatlands,302,PRJNA618058,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11847362,Peatlands,302,PRJNA618059,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11847361,Peatlands,302,PRJNA618061,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11847918,Peatlands,302,PRJNA618062,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11847930,Peatlands,302,PRJNA618063,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11847932,Peatlands,302,PRJNA618064,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11847931,Peatlands,302,PRJNA618065,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0477 E,68.3532,19.0477
SRR11595448,Peatlands,302,PRJNA618093,Illumina NovaSeq 6000,Sweden,Europe,68.3544 N 19.048 E,68.3544,19.048
SRR11595477,Peatlands,302,PRJNA618094,Illumina NovaSeq 6000,Sweden,Europe,68.3544 N 19.048 E,68.3544,19.048
SRR11595466,Peatlands,302,PRJNA618095,Illumina NovaSeq 6000,Sweden,Europe,68.3544 N 19.048 E,68.3544,19.048
SRR11596268,Peatlands,302,PRJNA618096,Illumina NovaSeq 6000,Sweden,Europe,68.3544 N 19.048 E,68.3544,19.048
SRR11596274,Peatlands,302,PRJNA618098,Illumina NovaSeq 6000,Sweden,Europe,68.3568 N 19.0503 E,68.3568,19.0503
SRR11596272,Peatlands,302,PRJNA618099,Illumina NovaSeq 6000,Sweden,Europe,68.3568 N 19.0503 E,68.3568,19.0503
SRR11596694,Peatlands,302,PRJNA618100,Illumina NovaSeq 6000,Sweden,Europe,68.3568 N 19.0503 E,68.3568,19.0503
SRR11596703,Peatlands,302,PRJNA618103,Illumina NovaSeq 6000,Sweden,Europe,68.3569 N 19.0501 E,68.3569,19.0501
SRR11596856,Peatlands,302,PRJNA618104,Illumina NovaSeq 6000,Sweden,Europe,68.3569 N 19.0501 E,68.3569,19.0501
SRR11607806,Peatlands,302,PRJNA618106,Illumina NovaSeq 6000,Sweden,Europe,68.3569 N 19.0502 E,68.3569,19.0502
SRR11597346,Peatlands,302,PRJNA618107,Illumina NovaSeq 6000,Sweden,Europe,68.3569 N 19.0502 E,68.3569,19.0502
SRR11599182,Peatlands,302,PRJNA618108,Illumina NovaSeq 6000,Sweden,Europe,68.3569 N 19.0502 E,68.3569,19.0502
SRR11600280,Peatlands,302,PRJNA618113,Illumina NovaSeq 6000,Sweden,Europe,68.3628 N 19.0528 E,68.3628,19.0528
SRR12354223,Peatlands,302,PRJNA618118,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0466 E,68.3532,19.0466
SRR12354356,Peatlands,302,PRJNA618119,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0466 E,68.3532,19.0466
SRR12354359,Peatlands,302,PRJNA618120,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0466 E,68.3532,19.0466
SRR12354358,Peatlands,302,PRJNA618121,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0466 E,68.3532,19.0466
SRR12354357,Peatlands,302,PRJNA618122,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0466 E,68.3532,19.0466
SRR12362150,Peatlands,302,PRJNA618123,Illumina NovaSeq 6000,Sweden,Europe,68.3544 N 19.048 E,68.3544,19.048
SRR12362147,Peatlands,302,PRJNA618124,Illumina NovaSeq 6000,Sweden,Europe,68.3569 N 19.0502 E,68.3569,19.0502
SRR12362148,Peatlands,302,PRJNA618125,Illumina NovaSeq 6000,Sweden,Europe,68.3569 N 19.0502 E,68.3569,19.0502
SRR12362146,Peatlands,302,PRJNA618126,Illumina NovaSeq 6000,Sweden,Europe,68.3569 N 19.0502 E,68.3569,19.0502
SRR12362149,Peatlands,302,PRJNA618127,Illumina NovaSeq 6000,Sweden,Europe,68.3569 N 19.0502 E,68.3569,19.0502
SRR12362164,Peatlands,302,PRJNA618129,Illumina NovaSeq 6000,Sweden,Europe,68.3568 N 19.0503 E,68.3568,19.0503
SRR12362597,Peatlands,302,PRJNA618130,Illumina NovaSeq 6000,Sweden,Europe,68.3568 N 19.0503 E,68.3568,19.0503
SRR12362719,Peatlands,302,PRJNA618131,Illumina NovaSeq 6000,Sweden,Europe,68.3568 N 19.0503 E,68.3568,19.0503
SRR11570472,Peatlands,302,PRJNA618251,Illumina NovaSeq 6000,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR11574456,Peatlands,302,PRJNA618252,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.047 E,68.3532,19.047
SRR11575340,Peatlands,302,PRJNA618253,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.047 E,68.3532,19.047
SRR11575341,Peatlands,302,PRJNA618255,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.047 E,68.3532,19.047
SRR11575430,Peatlands,302,PRJNA618256,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.047 E,68.3532,19.047
SRR11575653,Peatlands,302,PRJNA618257,Illumina NovaSeq 6000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR11575655,Peatlands,302,PRJNA618258,Illumina NovaSeq 6000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR11575706,Peatlands,302,PRJNA618259,Illumina NovaSeq 6000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR11576545,Peatlands,302,PRJNA618260,Illumina NovaSeq 6000,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR11576586,Peatlands,302,PRJNA618261,Illumina NovaSeq 6000,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR11576585,Peatlands,302,PRJNA618263,Illumina NovaSeq 6000,Sweden,Europe,68.3531 N 19.0474 E,68.3531,19.0474
SRR11576590,Peatlands,302,PRJNA618265,Illumina NovaSeq 6000,Sweden,Europe,68.3531 N 19.0474 E,68.3531,19.0474
SRR11576861,Peatlands,302,PRJNA618266,Illumina NovaSeq 6000,Sweden,Europe,68.3531 N 19.0474 E,68.3531,19.0474
SRR11576860,Peatlands,302,PRJNA618267,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0475 E,68.3532,19.0475
SRR11576877,Peatlands,302,PRJNA618269,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0475 E,68.3532,19.0475
SRR11577013,Peatlands,302,PRJNA618271,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0475 E,68.3532,19.0475
SRR11576985,Peatlands,302,PRJNA618272,Illumina NovaSeq 6000,Sweden,Europe,68.3532 N 19.0475 E,68.3532,19.0475
SRR11577034,Peatlands,302,PRJNA618276,Illumina NovaSeq 6000,Sweden,Europe,68.3545 N 19.0465 E,68.3545,19.0465
SRR11577047,Peatlands,302,PRJNA618277,Illumina NovaSeq 6000,Sweden,Europe,68.3534 N 19.0473 E,68.3534,19.0473
SRR11577070,Peatlands,302,PRJNA618278,Illumina NovaSeq 6000,Sweden,Europe,68.3534 N 19.0473 E,68.3534,19.0473
SRR11577071,Peatlands,302,PRJNA618279,Illumina NovaSeq 6000,Sweden,Europe,68.3534 N 19.0473 E,68.3534,19.0473
